flow_id,created_at,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
flow-00159,2018-02-16T01:46:40.000Z,0.0.0.0,192.168.1.1,52496,51496,6,3931645,4,5,935,296,935,0,233.75,467.5,296,0,59.2,132.3752243,313.1004961,2.289118168,491455.625,1355600.817,3846246,7,3914249,1304749.667,2201079.344,3846254,16191,85399,21349.75,11308.50139,38162,13643,0,0,0,0,136,168,1.017385852,1.271732316,0,935,123.1,300.0564577,90033.87778,0,0,0,0,1,0,0,0,1,136.7777778,233.75,59.2,0,0,0,0,0,0,4,935,5,296,237,225,1,32,0,0,0,0,0,0,0,0
flow-00160,2018-02-16T01:46:40.000Z,0.0.0.0,192.168.1.1,55552,54552,6,4233994,5,3,935,291,935,0,187,418.1447118,291,0,97,168.0089283,289.5611094,1.889468903,604856.2857,1585991.104,4201451,4,4233994,1058498.5,2095355.83,4201455,46,31615,15807.5,21761.21119,31195,420,0,0,0,0,168,104,1.180918065,0.708550839,0,935,136.2222222,314.6223044,98987.19444,0,0,0,0,1,0,0,0,0,153.25,187,97,0,0,0,0,0,0,5,935,3,291,219,211,1,32,0,0,0,0,0,0,0,0
flow-00161,2018-02-16T01:46:41.000Z,0.0.0.0,192.168.1.1,60864,59864,6,4482360,5,3,935,344,935,0,187,418.1447118,344,0,114.6666667,198.6084926,285.340758,1.784774092,640337.1429,1654997.248,4393266,6,4482360,1120590,2181891.03,4393274,48,41984,20992,20875.20639,35753,6231,0,0,0,0,168,104,1.115483808,0.669290285,0,935,142.1111111,318.3553221,101350.1111,0,0,0,0,1,0,0,0,0,159.875,187,114.6666667,0,0,0,0,0,0,5,935,3,344,237,211,1,32,0,0,0,0,0,0,0,0
flow-00162,2018-02-16T01:46:42.000Z,100.1.1.1,192.168.1.1,1080,80,6,4305,2,0,0,0,0,0,0,0,0,0,0,0,0,464.5760743,4305,0,4305,4305,4305,4305,0,4305,4305,0,0,0,0,0,0,0,0,0,64,0,464.5760743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00163,2018-02-16T01:46:43.000Z,100.1.1.2,192.168.1.1,1080,80,6,41723,2,0,0,0,0,0,0,0,0,0,0,0,0,47.93519162,41723,0,41723,41723,41723,41723,0,41723,41723,0,0,0,0,0,0,0,0,0,64,0,47.93519162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00164,2018-02-16T01:46:43.000Z,0.0.0.0,192.168.1.1,44372,43372,6,4482729,5,3,935,410,935,0,187,418.1447118,410,0,136.6666667,236.7136104,300.0404441,1.784627177,640389.8571,1662663.822,4410774,9,4482729,1120682.25,2193473.022,4410783,34,29094,14547,14719.13476,24955,4139,0,0,0,0,168,104,1.115391986,0.669235191,0,935,149.4444444,324.2919638,105165.2778,0,0,0,0,1,0,0,0,0,168.125,187,136.6666667,0,0,0,0,0,0,5,935,3,410,237,211,1,32,0,0,0,0,0,0,0,0
flow-00165,2018-02-16T01:46:44.000Z,0.0.0.0,192.168.1.1,53692,52692,6,64671534,5,4,935,339,935,0,187,418.1447118,339,0,84.75,169.5,19.69954818,0.139164783,8083941.75,22800000,64600000,7,64700000,16200000,32300000,64600000,39,64600000,21500000,37300000,64600000,11560,0,0,0,0,168,136,0.077313768,0.061851015,0,935,127.4,303.102183,91870.93333,0,0,0,0,1,1,0,0,0,141.5555556,187,84.75,0,0,0,0,0,0,5,935,4,339,237,211,1,32,583,0,583,583,64600000,0,64600000,64600000
flow-00166,2018-02-16T01:46:44.000Z,0.0.0.0,192.168.1.1,55178,54178,6,4492854,5,3,935,347,935,0,187,418.1447118,347,0,115.6666667,200.3405434,285.342012,1.780605379,641836.2857,1662730.016,4411985,6,4492854,1123213.5,2192818.697,4411991,41,78258,39129,54981.79488,78007,251,0,0,0,0,168,104,1.112878362,0.667727017,0,935,142.4444444,318.5946135,101502.5278,0,0,0,0,1,0,0,0,0,160.25,187,115.6666667,0,0,0,0,0,0,5,935,3,347,219,211,1,32,0,0,0,0,0,0,0,0
flow-00167,2018-02-16T01:46:45.000Z,100.1.1.3,192.168.1.1,1080,80,6,7261,2,0,0,0,0,0,0,0,0,0,0,0,0,275.4441537,7261,0,7261,7261,7261,7261,0,7261,7261,0,0,0,0,0,0,0,0,0,64,0,275.4441537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00168,2018-02-16T01:46:45.000Z,0.0.0.0,192.168.1.1,33800,32800,6,4477285,5,3,935,313,935,0,187,418.1447118,313,0,104.3333333,180.7106343,278.7403527,1.786797133,639612.1429,1671427.873,4430011,6,4477285,1119321.25,2207163.5,4430017,34,29371,14685.5,2232.336108,16264,13107,0,0,0,0,168,104,1.116748208,0.670048925,0,935,138.6666667,316.0573524,99892.25,0,0,0,0,1,0,0,0,0,156,187,104.3333333,0,0,0,0,0,0,5,935,3,313,219,211,1,32,0,0,0,0,0,0,0,0
flow-00169,2018-02-16T01:46:45.000Z,100.1.1.1,192.168.1.1,1080,80,6,9734,2,0,0,0,0,0,0,0,0,0,0,0,0,205.4653791,9734,0,9734,9734,9734,9734,0,9734,9734,0,0,0,0,0,0,0,0,0,64,0,205.4653791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00170,2018-02-16T01:46:46.000Z,0.0.0.0,192.168.1.1,56060,55060,6,3379887,5,3,935,356,935,0,187,418.1447118,356,0,118.6666667,205.5366958,381.9654326,2.366943037,482841,1197565.808,3195609,6,3379887,844971.75,1568562.301,3195616,36,155912,77956,109808.0263,155602,310,0,0,0,0,168,104,1.479339398,0.887603639,0,935,143.4444444,319.3302018,101971.7778,0,0,0,0,1,0,0,0,0,161.375,187,118.6666667,0,0,0,0,0,0,5,935,3,356,237,211,1,32,0,0,0,0,0,0,0,0
flow-00171,2018-02-16T01:46:46.000Z,100.1.1.2,192.168.1.1,1080,80,6,64498973,4,4,354,935,354,0,88.5,177,935,0,233.75,467.5,19.98481433,0.124032983,9214139,24400000,64400000,7,64500000,21500000,37200000,64400000,236,54067,18022.33333,20068.02986,39657,16,0,0,0,0,136,136,0.062016491,0.062016491,0,935,143.2222222,319.1644473,101865.9444,0,0,0,0,1,0,0,0,1,161.125,88.5,233.75,0,0,0,0,0,0,4,354,4,935,225,237,1,32,0,0,0,0,64400000,0,64400000,64400000
flow-00172,2018-02-16T01:46:46.000Z,100.1.1.3,192.168.1.1,1080,80,6,61377,3,0,0,0,0,0,0,0,0,0,0,0,0,48.87824429,30688.5,16705.39771,42501,18876,61377,30688.5,16705.39771,42501,18876,0,0,0,0,0,0,0,0,0,96,0,48.87824429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00173,2018-02-16T01:46:47.000Z,0.0.0.0,192.168.1.1,45410,44410,6,4477543,5,3,935,363,935,0,187,418.1447118,363,0,121,209.5781477,289.89113,1.786694176,639649,1628866.069,4332366,3,4477543,1119385.75,2142537.912,4332369,49,114703,57351.5,79906.60181,113854,849,0,0,0,0,168,104,1.11668386,0.670010316,0,935,144.2222222,319.9206065,102349.1944,0,0,0,0,1,0,0,0,0,162.25,187,121,0,0,0,0,0,0,5,935,3,363,237,211,1,32,0,0,0,0,0,0,0,0
flow-00174,2018-02-16T01:46:47.000Z,100.1.1.1,192.168.1.1,1080,80,6,1232,2,0,0,0,0,0,0,0,0,0,0,0,0,1623.376623,1232,0,1232,1232,1232,1232,0,1232,1232,0,0,0,0,0,0,0,0,0,64,0,1623.376623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00175,2018-02-16T01:46:48.000Z,100.1.1.2,192.168.1.1,1080,80,6,483,2,0,0,0,0,0,0,0,0,0,0,0,0,4140.786749,483,0,483,483,483,483,0,483,483,0,0,0,0,0,0,0,0,0,64,0,4140.786749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00176,2018-02-16T01:46:48.000Z,0.0.0.0,192.168.1.1,49126,48126,6,4981402,5,5,935,1005,935,0,187,418.1447118,335,0,201,183.4870568,389.448593,2.007466974,553489.1111,1457446.05,4431636,7,4981402,1245350.5,2138412.758,4431643,48,531242,132810.5,115542.8161,241466,344,0,0,0,0,168,168,1.003733487,1.003733487,0,935,176.3636364,294.7464241,86875.45455,0,0,0,0,1,0,0,0,1,194,187,201,0,0,0,0,0,0,5,935,5,1005,237,211,1,32,0,0,0,0,0,0,0,0
flow-00177,2018-02-16T01:46:48.000Z,0.0.0.0,192.168.1.1,52064,51064,6,4405380,5,3,935,325,935,0,187,418.1447118,325,0,108.3333333,187.6388375,286.0139193,1.815961393,629340,1648551.799,4367774,5,4405380,1101345,2177693.261,4367779,43,37331,18665.5,25951.52598,37016,315,0,0,0,0,168,104,1.13497587,0.680985522,0,935,140,316.9088986,100431.25,0,0,0,0,1,0,0,0,0,157.5,187,108.3333333,0,0,0,0,0,0,5,935,3,325,219,211,1,32,0,0,0,0,0,0,0,0
flow-00178,2018-02-16T01:46:50.000Z,0.0.0.0,192.168.1.1,58362,57362,6,3510511,5,3,935,370,935,0,187,418.1447118,370,0,123.3333333,213.6195996,371.7407523,2.278870512,501501.5714,1285575.368,3416683,7,3510511,877627.75,1692864.017,3416690,23,54579,27289.5,1095.308404,28064,26515,0,0,0,0,168,104,1.42429407,0.854576442,0,935,145,320.5269099,102737.5,0,0,0,0,1,0,0,0,0,163.125,187,123.3333333,0,0,0,0,0,0,5,935,3,370,219,211,1,32,0,0,0,0,0,0,0,0
flow-00179,2018-02-16T01:46:50.000Z,0.0.0.0,192.168.1.1,61048,60048,6,4427687,5,3,935,398,935,0,187,418.1447118,398,0,132.6666667,229.7854071,301.0601246,1.806812451,632526.7143,1627047.33,4321875,10,4427687,1106921.75,2143470.772,4321890,35,62318,31159,43535.1503,61943,375,0,0,0,0,168,104,1.129257782,0.677554669,0,935,148.1111111,323.1092866,104399.6111,0,0,0,0,1,0,0,0,0,166.625,187,132.6666667,0,0,0,0,0,0,5,935,3,398,237,211,1,32,0,0,0,0,0,0,0,0
flow-00180,2018-02-16T01:46:51.000Z,100.1.1.3,192.168.1.1,1080,80,6,24573,2,0,0,0,0,0,0,0,0,0,0,0,0,81.39014365,24573,0,24573,24573,24573,24573,0,24573,24573,0,0,0,0,0,0,0,0,0,64,0,81.39014365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00181,2018-02-16T01:46:51.000Z,0.0.0.0,192.168.1.1,44314,43314,6,4572704,5,3,935,316,935,0,187,418.1447118,316,0,105.3333333,182.4426851,273.5799212,1.749511886,653243.4286,1660410.914,4418122,5,4572704,1143176,2183614.973,4418130,52,84922,42461,24963.6978,60113,24809,0,0,0,0,168,104,1.093444929,0.656066957,0,935,139,316.2657111,100024,0,0,0,0,1,0,0,0,0,156.375,187,105.3333333,0,0,0,0,0,0,5,935,3,316,219,211,1,32,0,0,0,0,0,0,0,0
flow-00182,2018-02-16T01:46:51.000Z,100.1.1.1,192.168.1.1,1080,80,6,63706,3,0,0,0,0,0,0,0,0,0,0,0,0,47.09132578,31853,14847.82819,42352,21354,63706,31853,14847.82819,42352,21354,0,0,0,0,0,0,0,0,0,96,0,47.09132578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00183,2018-02-16T01:46:53.000Z,0.0.0.0,192.168.1.1,52928,51928,6,4129081,5,3,935,408,935,0,187,418.1447118,408,0,136,235.5589098,325.253973,1.937477129,589868.7143,1505340.201,4002982,6,4129081,1032270.25,1980713.209,4002988,49,71546,35773,50164.98348,71245,301,0,0,0,0,168,104,1.210923205,0.726553923,0,935,149.2222222,324.0917223,105035.4444,0,0,0,0,1,0,0,0,0,167.875,187,136,0,0,0,0,0,0,5,935,3,408,219,211,1,32,0,0,0,0,0,0,0,0
flow-00184,2018-02-16T01:46:53.000Z,100.1.1.2,192.168.1.1,1080,80,6,60489,3,0,0,0,0,0,0,0,0,0,0,0,0,49.59579428,30244.5,18228.50571,43134,17355,60489,30244.5,18228.50571,43134,17355,0,0,0,0,0,0,0,0,0,96,0,49.59579428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00185,2018-02-16T01:46:53.000Z,0.0.0.0,192.168.1.1,50110,49110,6,4384423,5,3,935,318,935,0,187,418.1447118,318,0,106,183.5973856,285.7844692,1.824641464,626346.1429,1628348.928,4318907,6,4384423,1096105.75,2148609.579,4318914,24,22785,11392.5,15722.51928,22510,275,0,0,0,0,168,104,1.140400915,0.684240549,0,935,139.2222222,316.4062965,100112.9444,0,0,0,0,1,0,0,0,0,156.625,187,106,0,0,0,0,0,0,5,935,3,318,219,211,1,32,0,0,0,0,0,0,0,0
flow-00186,2018-02-16T01:46:54.000Z,0.0.0.0,192.168.1.1,60122,59122,6,4396784,5,3,935,328,935,0,187,418.1447118,328,0,109.3333333,189.3708883,287.2554121,1.819511716,628112,1628570.719,4321045,6,4396784,1099196,2148044.94,4321052,25,58620,29310,41088.56084,58364,256,0,0,0,0,168,104,1.137194822,0.682316893,0,935,140.3333333,317.1293112,100571,0,0,0,0,1,0,0,0,0,157.875,187,109.3333333,0,0,0,0,0,0,5,935,3,328,237,211,1,32,0,0,0,0,0,0,0,0
flow-00187,2018-02-16T01:46:55.000Z,100.1.1.3,192.168.1.1,1080,80,6,6914,2,0,0,0,0,0,0,0,0,0,0,0,0,289.2681516,6914,0,6914,6914,6914,6914,0,6914,6914,0,0,0,0,0,0,0,0,0,64,0,289.2681516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00188,2018-02-16T01:46:55.000Z,100.1.1.1,192.168.1.1,1080,80,6,967,2,0,0,0,0,0,0,0,0,0,0,0,0,2068.252327,967,0,967,967,967,967,0,967,967,0,0,0,0,0,0,0,0,0,64,0,2068.252327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00189,2018-02-16T01:46:56.000Z,0.0.0.0,192.168.1.1,40280,39280,6,5101558,5,4,935,348,935,0,187,418.1447118,348,0,87,174,251.4917992,1.764166947,637694.75,1415016.703,4030070,3,5101558,1275389.5,2511568.967,5042595,23,1063298,354432.6667,570414.0226,1012522,1703,0,0,0,0,168,144,0.980092748,0.784074199,0,935,128.3,303.8128262,92302.23333,0,0,0,0,1,0,0,0,0,142.5555556,187,87,0,0,0,0,0,0,5,935,4,348,219,211,1,32,0,0,0,0,0,0,0,0
flow-00190,2018-02-16T01:46:56.000Z,0.0.0.0,192.168.1.1,44988,43988,6,4323735,5,3,935,419,935,0,187,418.1447118,419,0,139.6666667,241.9097628,313.1551772,1.850252155,617676.4286,1613039.26,4275654,7,4323735,1080933.75,2129848.622,4275661,53,25816,12908,107.4802307,12984,12832,0,0,0,0,168,104,1.156407597,0.693844558,0,935,150.4444444,325.2084374,105760.5278,0,0,0,0,1,0,0,0,0,169.25,187,139.6666667,0,0,0,0,0,0,5,935,3,419,219,211,1,32,0,0,0,0,0,0,0,0
flow-00191,2018-02-16T01:46:57.000Z,100.1.1.2,192.168.1.1,1080,80,6,528,2,0,0,0,0,0,0,0,0,0,0,0,0,3787.878788,528,0,528,528,528,528,0,528,528,0,0,0,0,0,0,0,0,0,64,0,3787.878788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00192,2018-02-16T01:46:57.000Z,0.0.0.0,192.168.1.1,49534,48534,6,4671883,5,4,935,658,935,0,187,418.1447118,329,0,164.5,189.9482386,340.9760048,1.926418106,583985.375,1507425.692,4309002,7,4671883,1167970.75,2098063.687,4309009,26,301521,100507,128595.9827,246537,4182,0,0,0,0,168,136,1.070232281,0.856185825,0,935,159.3,304.9484656,92993.56667,0,0,0,0,1,0,0,0,0,177,187,164.5,0,0,0,0,0,0,5,935,4,658,219,211,1,32,0,0,0,0,0,0,0,0
flow-00193,2018-02-16T01:46:57.000Z,100.1.1.3,192.168.1.1,1080,80,6,10453,2,0,0,0,0,0,0,0,0,0,0,0,0,191.3326318,10453,0,10453,10453,10453,10453,0,10453,10453,0,0,0,0,0,0,0,0,0,64,0,191.3326318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00194,2018-02-16T01:46:59.000Z,0.0.0.0,192.168.1.1,54746,53746,6,3296826,5,3,935,380,935,0,187,418.1447118,380,0,126.6666667,219.3931023,398.8684874,2.426576349,470975.1429,1201415.255,3195299,5,3296826,824206.5,1580734.731,3195306,30587,34948,17474,18390.43317,30478,4470,0,0,0,0,168,104,1.516610218,0.909966131,0,935,146.1111111,321.4204585,103311.1111,0,0,0,0,1,0,0,0,0,164.375,187,126.6666667,0,0,0,0,0,0,5,935,3,380,237,211,1,32,0,0,0,0,0,0,0,0
flow-00195,2018-02-16T01:46:59.000Z,100.1.1.1,192.168.1.1,1080,80,6,69480,3,0,0,0,0,0,0,0,0,0,0,0,0,43.17789292,34740,23133.70545,51098,18382,69480,34740,23133.70545,51098,18382,0,0,0,0,0,0,0,0,0,96,0,43.17789292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00196,2018-02-16T01:46:59.000Z,0.0.0.0,192.168.1.1,59638,58638,6,4234904,5,3,935,355,935,0,187,418.1447118,355,0,118.3333333,204.9593456,304.6113914,1.889062893,604986.2857,1539867.36,4095810,7,4234904,1058726,2025316.65,4095817,28,113914,56957,80173.18106,113648,266,0,0,0,0,168,104,1.180664308,0.708398585,0,935,143.3333333,319.2471613,101918.75,0,0,0,0,1,0,0,0,0,161.25,187,118.3333333,0,0,0,0,0,0,5,935,3,355,219,211,1,32,0,0,0,0,0,0,0,0
flow-00197,2018-02-16T01:47:00.000Z,100.1.1.2,192.168.1.1,1080,80,6,452,2,0,0,0,0,0,0,0,0,0,0,0,0,4424.778761,452,0,452,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,64,0,4424.778761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00198,2018-02-16T01:47:00.000Z,100.1.1.3,192.168.1.1,1080,80,6,18164,2,0,0,0,0,0,0,0,0,0,0,0,0,110.1079057,18164,0,18164,18164,18164,18164,0,18164,18164,0,0,0,0,0,0,0,0,0,64,0,110.1079057,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00199,2018-02-16T01:47:00.000Z,0.0.0.0,192.168.1.1,44572,43572,6,4467022,5,3,935,327,935,0,187,418.1447118,327,0,109,188.793538,282.5148387,1.790902306,638146,1642374.278,4362462,8,4467022,1116755.5,2163965.8,4362470,26,62459,31229.5,13321.18465,40649,21810,0,0,0,0,168,104,1.119313941,0.671588365,0,935,140.2222222,317.0555069,100524.1944,0,0,0,0,1,0,0,0,0,157.75,187,109,0,0,0,0,0,0,5,935,3,327,219,211,1,32,0,0,0,0,0,0,0,0
flow-00200,2018-02-16T01:47:00.000Z,100.1.1.1,192.168.1.1,1080,80,6,23685,2,0,0,0,0,0,0,0,0,0,0,0,0,84.44162972,23685,0,23685,23685,23685,23685,0,23685,23685,0,0,0,0,0,0,0,0,0,64,0,84.44162972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00201,2018-02-16T01:47:01.000Z,0.0.0.0,192.168.1.1,45002,44002,6,4429646,5,3,935,321,935,0,187,418.1447118,321,0,107,185.3294364,283.5441026,1.806013392,632806.5714,1618649.811,4302867,8,4429646,1107411.5,2130574.995,4302875,25,82409,41204.5,56979.37153,81495,914,0,0,0,0,168,104,1.12875837,0.677255022,0,935,139.5555556,316.6196895,100248.0278,0,0,0,0,1,0,0,0,0,157,187,107,0,0,0,0,0,0,5,935,3,321,219,211,1,32,0,0,0,0,0,0,0,0
flow-00202,2018-02-16T01:47:01.000Z,100.1.1.2,192.168.1.1,1080,80,6,14521,2,0,0,0,0,0,0,0,0,0,0,0,0,137.7315612,14521,0,14521,14521,14521,14521,0,14521,14521,0,0,0,0,0,0,0,0,0,64,0,137.7315612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00203,2018-02-16T01:47:01.000Z,0.0.0.0,192.168.1.1,47962,46962,6,4352711,5,3,935,355,935,0,187,418.1447118,355,0,118.3333333,204.9593456,296.3670228,1.837935025,621815.8571,1621484.247,4298888,9,4352711,1088177.75,2140620.605,4298897,65,52691,26345.5,4977.324633,29865,22826,0,0,0,0,168,104,1.148709391,0.689225634,0,935,143.3333333,319.2471613,101918.75,0,0,0,0,1,0,0,0,0,161.25,187,118.3333333,0,0,0,0,0,0,5,935,3,355,219,211,1,32,0,0,0,0,0,0,0,0
flow-00204,2018-02-16T01:47:01.000Z,0.0.0.0,192.168.1.1,50508,49508,6,4439092,5,3,935,358,935,0,187,418.1447118,358,0,119.3333333,206.6913964,291.2757834,1.802170354,634156,1626913.743,4323284,5,4439092,1109773,2142551.108,4323291,24,72260,36130,29627.77413,57080,15180,0,0,0,0,168,104,1.126356471,0.675813883,0,935,143.6666667,319.4972613,102078.5,0,0,0,0,1,0,0,0,0,161.625,187,119.3333333,0,0,0,0,0,0,5,935,3,358,237,211,1,32,0,0,0,0,0,0,0,0
flow-00205,2018-02-16T01:47:01.000Z,0.0.0.0,192.168.1.1,51274,50274,6,4464564,5,4,935,304,935,0,187,418.1447118,304,0,76,152,277.5187006,2.015874338,558070.5,1539394.673,4367471,5,4464564,1116141,2175786.444,4379548,33,4434165,1478055,2502526.04,4367471,287,0,0,0,0,168,148,1.119930188,0.89594415,0,935,123.9,300.5788674,90347.65556,0,0,0,0,1,0,0,0,0,137.6666667,187,76,0,0,0,0,0,0,5,935,4,304,237,211,1,32,0,0,0,0,0,0,0,0
flow-00206,2018-02-16T01:47:02.000Z,100.1.1.3,192.168.1.1,1080,80,6,948,2,0,0,0,0,0,0,0,0,0,0,0,0,2109.704641,948,0,948,948,948,948,0,948,948,0,0,0,0,0,0,0,0,0,64,0,2109.704641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00207,2018-02-16T01:47:03.000Z,0.0.0.0,192.168.1.1,59432,58432,6,4259539,5,3,935,374,935,0,187,418.1447118,374,0,124.6666667,215.9290007,307.3102512,1.878137517,608505.5714,1579207.285,4189708,5,4259539,1064884.75,2083326.301,4189715,23,50960,25480,4558.010312,28703,22257,0,0,0,0,168,104,1.173835948,0.704301569,0,935,145.4444444,320.8804727,102964.2778,0,0,0,0,1,0,0,0,0,163.625,187,124.6666667,0,0,0,0,0,0,5,935,3,374,219,211,1,32,0,0,0,0,0,0,0,0
flow-00208,2018-02-16T01:47:03.000Z,100.1.1.1,192.168.1.1,1080,80,6,22162,2,0,0,0,0,0,0,0,0,0,0,0,0,90.24456277,22162,0,22162,22162,22162,22162,0,22162,22162,0,0,0,0,0,0,0,0,0,64,0,90.24456277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00209,2018-02-16T01:47:04.000Z,100.1.1.2,192.168.1.1,1080,80,6,179,2,0,0,0,0,0,0,0,0,0,0,0,0,11173.18436,179,0,179,179,179,179,0,179,179,0,0,0,0,0,0,0,0,0,64,0,11173.18436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00210,2018-02-16T01:47:04.000Z,0.0.0.0,192.168.1.1,37328,36328,6,4364760,5,3,935,334,935,0,187,418.1447118,334,0,111.3333333,192.8349899,290.7376351,1.832861372,623537.1429,1603286.375,4259087,8,4364760,1091190,2112125.729,4259095,38,69230,34615,34786.82521,59213,10017,0,0,0,0,168,104,1.145538357,0.687323014,0,935,141,317.579124,100856.5,0,0,0,0,1,0,0,0,0,158.625,187,111.3333333,0,0,0,0,0,0,5,935,3,334,237,211,1,32,0,0,0,0,0,0,0,0
flow-00211,2018-02-16T01:47:05.000Z,100.1.1.3,192.168.1.1,1080,80,6,3309,2,0,0,0,0,0,0,0,0,0,0,0,0,604.4122091,3309,0,3309,3309,3309,3309,0,3309,3309,0,0,0,0,0,0,0,0,0,64,0,604.4122091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
